permutation,input_sample_id,brain_sample_id,kept_original_pair
791,HC-LAR-1,HC-LAR-13,False
791,HC-LAR-13,VC-LAR-1,False
791,HC-LAR-5,VC-LAR-5,False
791,VC-LAR-1,FL-LAR-1,False
791,VC-LAR-13,FL-LAR-5,False
791,VC-LAR-5,HC-LAR-5,False
792,FL-LAR-1,VC-LAR-5,False
792,FL-LAR-13,HC-LAR-1,False
792,FL-LAR-5,HC-LAR-5,False
792,HC-LAR-1,FL-LAR-1,False
792,HC-LAR-13,HC-LAR-13,True
792,HC-LAR-5,FL-LAR-5,False
792,VC-LAR-1,VC-LAR-1,True
792,VC-LAR-13,FL-LAR-13,False
792,VC-LAR-5,VC-LAR-13,False
793,FL-LAR-1,HC-LAR-5,False
793,FL-LAR-13,VC-LAR-5,False
793,FL-LAR-5,HC-LAR-1,False
793,HC-LAR-1,FL-LAR-5,False
793,HC-LAR-13,FL-LAR-13,False
793,HC-LAR-5,HC-LAR-13,False
793,VC-LAR-1,VC-LAR-1,True
793,VC-LAR-13,FL-LAR-1,False
793,VC-LAR-5,VC-LAR-13,False
794,FL-LAR-1,FL-LAR-1,True
794,FL-LAR-13,HC-LAR-13,False
794,FL-LAR-5,FL-LAR-13,False
794,HC-LAR-1,FL-LAR-5,False
794,HC-LAR-13,VC-LAR-13,False
794,HC-LAR-5,HC-LAR-1,False
794,VC-LAR-1,VC-LAR-1,True
794,VC-LAR-13,VC-LAR-5,False
794,VC-LAR-5,HC-LAR-5,False
795,FL-LAR-1,FL-LAR-5,False
795,FL-LAR-13,HC-LAR-5,False
795,FL-LAR-5,FL-LAR-1,False
795,HC-LAR-1,HC-LAR-1,True
795,HC-LAR-13,VC-LAR-5,False
795,HC-LAR-5,HC-LAR-13,False
795,VC-LAR-1,VC-LAR-13,False
795,VC-LAR-13,FL-LAR-13,False
795,VC-LAR-5,VC-LAR-1,False
796,FL-LAR-1,FL-LAR-13,False
796,FL-LAR-13,FL-LAR-5,False
796,FL-LAR-5,HC-LAR-1,False
796,HC-LAR-1,HC-LAR-5,False
796,HC-LAR-13,FL-LAR-1,False
796,HC-LAR-5,HC-LAR-13,False
796,VC-LAR-1,VC-LAR-1,True
796,VC-LAR-13,VC-LAR-5,False
796,VC-LAR-5,VC-LAR-13,False
797,FL-LAR-1,VC-LAR-13,False
797,FL-LAR-13,VC-LAR-1,False
797,FL-LAR-5,FL-LAR-1,False
797,HC-LAR-1,HC-LAR-13,False
797,HC-LAR-13,FL-LAR-5,False
797,HC-LAR-5,HC-LAR-1,False
797,VC-LAR-1,HC-LAR-5,False
797,VC-LAR-13,FL-LAR-13,False
797,VC-LAR-5,VC-LAR-5,True
798,FL-LAR-1,VC-LAR-5,False
798,FL-LAR-13,FL-LAR-1,False
798,FL-LAR-5,FL-LAR-5,True
798,HC-LAR-1,VC-LAR-1,False
798,HC-LAR-13,HC-LAR-13,True
798,HC-LAR-5,VC-LAR-13,False
798,VC-LAR-1,HC-LAR-5,False
798,VC-LAR-13,FL-LAR-13,False
798,VC-LAR-5,HC-LAR-1,False
799,FL-LAR-1,HC-LAR-5,False
799,FL-LAR-13,VC-LAR-13,False
799,FL-LAR-5,VC-LAR-1,False
799,HC-LAR-1,FL-LAR-13,False
799,HC-LAR-13,VC-LAR-5,False
799,HC-LAR-5,HC-LAR-13,False
799,VC-LAR-1,FL-LAR-5,False
799,VC-LAR-13,FL-LAR-1,False
799,VC-LAR-5,HC-LAR-1,False
800,FL-LAR-1,FL-LAR-5,False
800,FL-LAR-13,HC-LAR-13,False
800,FL-LAR-5,VC-LAR-1,False
800,HC-LAR-1,VC-LAR-13,False
800,HC-LAR-13,HC-LAR-1,False
800,HC-LAR-5,FL-LAR-13,False
800,VC-LAR-1,VC-LAR-5,False
800,VC-LAR-13,HC-LAR-5,False
800,VC-LAR-5,FL-LAR-1,False
801,FL-LAR-1,HC-LAR-13,False
801,FL-LAR-13,HC-LAR-1,False
801,FL-LAR-5,FL-LAR-5,True
801,HC-LAR-1,VC-LAR-1,False
801,HC-LAR-13,HC-LAR-5,False
801,HC-LAR-5,VC-LAR-5,False
801,VC-LAR-1,FL-LAR-1,False
801,VC-LAR-13,FL-LAR-13,False
801,VC-LAR-5,VC-LAR-13,False
802,FL-LAR-1,VC-LAR-13,False
802,FL-LAR-13,FL-LAR-1,False
802,FL-LAR-5,HC-LAR-5,False
802,HC-LAR-1,VC-LAR-1,False
802,HC-LAR-13,FL-LAR-5,False
802,HC-LAR-5,VC-LAR-5,False
802,VC-LAR-1,HC-LAR-13,False
802,VC-LAR-13,FL-LAR-13,False
802,VC-LAR-5,HC-LAR-1,False
803,FL-LAR-1,VC-LAR-5,False
803,FL-LAR-13,HC-LAR-1,False
803,FL-LAR-5,HC-LAR-5,False
803,HC-LAR-1,FL-LAR-5,False
803,HC-LAR-13,HC-LAR-13,True
803,HC-LAR-5,VC-LAR-13,False
803,VC-LAR-1,FL-LAR-13,False
803,VC-LAR-13,FL-LAR-1,False
803,VC-LAR-5,VC-LAR-1,False
804,FL-LAR-1,VC-LAR-1,False
804,FL-LAR-13,VC-LAR-13,False
804,FL-LAR-5,HC-LAR-13,False
804,HC-LAR-1,FL-LAR-5,False
804,HC-LAR-13,FL-LAR-13,False
804,HC-LAR-5,FL-LAR-1,False
804,VC-LAR-1,HC-LAR-1,False
804,VC-LAR-13,HC-LAR-5,False
804,VC-LAR-5,VC-LAR-5,True
805,FL-LAR-1,VC-LAR-1,False
805,FL-LAR-13,HC-LAR-13,False
805,FL-LAR-5,HC-LAR-1,False
805,HC-LAR-1,FL-LAR-5,False
805,HC-LAR-13,VC-LAR-13,False
805,HC-LAR-5,FL-LAR-13,False
805,VC-LAR-1,VC-LAR-5,False
805,VC-LAR-13,HC-LAR-5,False
805,VC-LAR-5,FL-LAR-1,False
806,FL-LAR-1,VC-LAR-5,False
806,FL-LAR-13,FL-LAR-1,False
806,FL-LAR-5,FL-LAR-13,False
806,HC-LAR-1,VC-LAR-13,False
806,HC-LAR-13,VC-LAR-1,False
806,HC-LAR-5,FL-LAR-5,False
806,VC-LAR-1,HC-LAR-13,False
806,VC-LAR-13,HC-LAR-5,False
806,VC-LAR-5,HC-LAR-1,False
807,FL-LAR-1,HC-LAR-13,False
807,FL-LAR-13,VC-LAR-1,False
807,FL-LAR-5,VC-LAR-5,False
807,HC-LAR-1,FL-LAR-5,False
807,HC-LAR-13,VC-LAR-13,False
807,HC-LAR-5,FL-LAR-13,False
807,VC-LAR-1,HC-LAR-1,False
807,VC-LAR-13,FL-LAR-1,False
807,VC-LAR-5,HC-LAR-5,False
808,FL-LAR-1,HC-LAR-13,False
808,FL-LAR-13,HC-LAR-5,False
808,FL-LAR-5,FL-LAR-5,True
808,HC-LAR-1,VC-LAR-5,False
808,HC-LAR-13,VC-LAR-13,False
808,HC-LAR-5,FL-LAR-1,False
808,VC-LAR-1,HC-LAR-1,False
808,VC-LAR-13,FL-LAR-13,False
808,VC-LAR-5,VC-LAR-1,False
809,FL-LAR-1,VC-LAR-13,False
809,FL-LAR-13,VC-LAR-5,False
809,FL-LAR-5,HC-LAR-1,False
809,HC-LAR-1,FL-LAR-13,False
809,HC-LAR-13,HC-LAR-5,False
809,HC-LAR-5,HC-LAR-13,False
809,VC-LAR-1,FL-LAR-1,False
809,VC-LAR-13,VC-LAR-1,False
809,VC-LAR-5,FL-LAR-5,False
810,FL-LAR-1,VC-LAR-13,False
810,FL-LAR-13,HC-LAR-1,False
810,FL-LAR-5,VC-LAR-5,False
810,HC-LAR-1,FL-LAR-1,False
810,HC-LAR-13,FL-LAR-5,False
810,HC-LAR-5,VC-LAR-1,False
810,VC-LAR-1,HC-LAR-5,False
810,VC-LAR-13,HC-LAR-13,False
810,VC-LAR-5,FL-LAR-13,False
811,FL-LAR-1,VC-LAR-1,False
811,FL-LAR-13,HC-LAR-1,False
811,FL-LAR-5,VC-LAR-5,False
811,HC-LAR-1,FL-LAR-13,False
811,HC-LAR-13,HC-LAR-5,False
811,HC-LAR-5,VC-LAR-13,False
811,VC-LAR-1,FL-LAR-1,False
811,VC-LAR-13,HC-LAR-13,False
811,VC-LAR-5,FL-LAR-5,False
812,FL-LAR-1,FL-LAR-1,True
812,FL-LAR-13,HC-LAR-5,False
812,FL-LAR-5,VC-LAR-1,False
812,HC-LAR-1,VC-LAR-5,False
812,HC-LAR-13,HC-LAR-1,False
812,HC-LAR-5,HC-LAR-13,False
812,VC-LAR-1,FL-LAR-13,False
812,VC-LAR-13,VC-LAR-13,True
812,VC-LAR-5,FL-LAR-5,False
813,FL-LAR-1,HC-LAR-1,False
813,FL-LAR-13,VC-LAR-5,False
813,FL-LAR-5,VC-LAR-1,False
813,HC-LAR-1,FL-LAR-1,False
813,HC-LAR-13,HC-LAR-13,True
813,HC-LAR-5,HC-LAR-5,True
813,VC-LAR-1,FL-LAR-5,False
813,VC-LAR-13,VC-LAR-13,True
813,VC-LAR-5,FL-LAR-13,False
814,FL-LAR-1,HC-LAR-5,False
814,FL-LAR-13,HC-LAR-1,False
814,FL-LAR-5,VC-LAR-1,False
814,HC-LAR-1,HC-LAR-13,False
814,HC-LAR-13,FL-LAR-13,False
814,HC-LAR-5,VC-LAR-13,False
814,VC-LAR-1,FL-LAR-5,False
814,VC-LAR-13,VC-LAR-5,False
814,VC-LAR-5,FL-LAR-1,False
815,FL-LAR-1,VC-LAR-13,False
815,FL-LAR-13,HC-LAR-1,False
815,FL-LAR-5,FL-LAR-13,False
815,HC-LAR-1,VC-LAR-5,False
815,HC-LAR-13,HC-LAR-13,True
815,HC-LAR-5,VC-LAR-1,False
815,VC-LAR-1,FL-LAR-1,False
815,VC-LAR-13,FL-LAR-5,False
815,VC-LAR-5,HC-LAR-5,False
816,FL-LAR-1,FL-LAR-5,False
816,FL-LAR-13,VC-LAR-13,False
816,FL-LAR-5,VC-LAR-1,False
816,HC-LAR-1,FL-LAR-13,False
816,HC-LAR-13,VC-LAR-5,False
816,HC-LAR-5,HC-LAR-1,False
816,VC-LAR-1,FL-LAR-1,False
816,VC-LAR-13,HC-LAR-13,False
816,VC-LAR-5,HC-LAR-5,False
817,FL-LAR-1,HC-LAR-1,False
817,FL-LAR-13,HC-LAR-5,False
817,FL-LAR-5,FL-LAR-5,True
817,HC-LAR-1,FL-LAR-13,False
817,HC-LAR-13,VC-LAR-13,False
817,HC-LAR-5,HC-LAR-13,False
817,VC-LAR-1,FL-LAR-1,False
817,VC-LAR-13,VC-LAR-1,False
817,VC-LAR-5,VC-LAR-5,True
818,FL-LAR-1,HC-LAR-1,False
818,FL-LAR-13,HC-LAR-13,False
818,FL-LAR-5,FL-LAR-13,False
818,HC-LAR-1,VC-LAR-13,False
818,HC-LAR-13,VC-LAR-5,False
818,HC-LAR-5,FL-LAR-5,False
818,VC-LAR-1,FL-LAR-1,False
818,VC-LAR-13,HC-LAR-5,False
818,VC-LAR-5,VC-LAR-1,False
819,FL-LAR-1,FL-LAR-13,False
819,FL-LAR-13,HC-LAR-5,False
819,FL-LAR-5,FL-LAR-1,False
819,HC-LAR-1,VC-LAR-5,False
819,HC-LAR-13,VC-LAR-1,False
819,HC-LAR-5,VC-LAR-13,False
819,VC-LAR-1,FL-LAR-5,False
819,VC-LAR-13,HC-LAR-13,False
819,VC-LAR-5,HC-LAR-1,False
820,FL-LAR-1,FL-LAR-1,True
820,FL-LAR-13,VC-LAR-1,False
820,FL-LAR-5,HC-LAR-13,False
820,HC-LAR-1,FL-LAR-5,False
820,HC-LAR-13,VC-LAR-5,False
820,HC-LAR-5,FL-LAR-13,False
820,VC-LAR-1,VC-LAR-13,False
820,VC-LAR-13,HC-LAR-5,False
820,VC-LAR-5,HC-LAR-1,False
821,FL-LAR-1,VC-LAR-13,False
821,FL-LAR-13,FL-LAR-5,False
821,FL-LAR-5,FL-LAR-13,False
821,HC-LAR-1,HC-LAR-1,True
821,HC-LAR-13,HC-LAR-5,False
821,HC-LAR-5,HC-LAR-13,False
821,VC-LAR-1,VC-LAR-1,True
821,VC-LAR-13,FL-LAR-1,False
821,VC-LAR-5,VC-LAR-5,True
822,FL-LAR-1,FL-LAR-13,False
822,FL-LAR-13,FL-LAR-1,False
822,FL-LAR-5,VC-LAR-5,False
822,HC-LAR-1,HC-LAR-5,False
822,HC-LAR-13,HC-LAR-13,True
822,HC-LAR-5,HC-LAR-1,False
822,VC-LAR-1,VC-LAR-13,False
822,VC-LAR-13,FL-LAR-5,False
822,VC-LAR-5,VC-LAR-1,False
823,FL-LAR-1,VC-LAR-13,False
823,FL-LAR-13,HC-LAR-13,False
823,FL-LAR-5,VC-LAR-1,False
823,HC-LAR-1,FL-LAR-13,False
823,HC-LAR-13,HC-LAR-1,False
823,HC-LAR-5,FL-LAR-5,False
823,VC-LAR-1,HC-LAR-5,False
823,VC-LAR-13,FL-LAR-1,False
823,VC-LAR-5,VC-LAR-5,True
824,FL-LAR-1,HC-LAR-1,False
824,FL-LAR-13,VC-LAR-1,False
824,FL-LAR-5,FL-LAR-1,False
824,HC-LAR-1,HC-LAR-5,False
824,HC-LAR-13,HC-LAR-13,True
824,HC-LAR-5,FL-LAR-5,False
824,VC-LAR-1,FL-LAR-13,False
824,VC-LAR-13,VC-LAR-13,True
824,VC-LAR-5,VC-LAR-5,True
825,FL-LAR-1,FL-LAR-13,False
825,FL-LAR-13,FL-LAR-5,False
825,FL-LAR-5,HC-LAR-5,False
825,HC-LAR-1,VC-LAR-1,False
825,HC-LAR-13,FL-LAR-1,False
825,HC-LAR-5,VC-LAR-5,False
825,VC-LAR-1,HC-LAR-13,False
825,VC-LAR-13,HC-LAR-1,False
825,VC-LAR-5,VC-LAR-13,False
826,FL-LAR-1,VC-LAR-13,False
826,FL-LAR-13,FL-LAR-5,False
826,FL-LAR-5,FL-LAR-13,False
826,HC-LAR-1,HC-LAR-5,False
826,HC-LAR-13,VC-LAR-5,False
826,HC-LAR-5,FL-LAR-1,False
826,VC-LAR-1,HC-LAR-1,False
826,VC-LAR-13,HC-LAR-13,False
826,VC-LAR-5,VC-LAR-1,False
827,FL-LAR-1,FL-LAR-1,True
827,FL-LAR-13,VC-LAR-1,False
827,FL-LAR-5,HC-LAR-1,False
827,HC-LAR-1,FL-LAR-5,False
827,HC-LAR-13,HC-LAR-13,True
827,HC-LAR-5,VC-LAR-13,False
827,VC-LAR-1,FL-LAR-13,False
827,VC-LAR-13,HC-LAR-5,False
827,VC-LAR-5,VC-LAR-5,True
828,FL-LAR-1,HC-LAR-1,False
828,FL-LAR-13,VC-LAR-13,False
828,FL-LAR-5,FL-LAR-1,False
828,HC-LAR-1,VC-LAR-5,False
828,HC-LAR-13,FL-LAR-13,False
828,HC-LAR-5,HC-LAR-13,False
828,VC-LAR-1,VC-LAR-1,True
828,VC-LAR-13,FL-LAR-5,False
828,VC-LAR-5,HC-LAR-5,False
829,FL-LAR-1,VC-LAR-5,False
829,FL-LAR-13,HC-LAR-5,False
829,FL-LAR-5,VC-LAR-1,False
829,HC-LAR-1,FL-LAR-5,False
829,HC-LAR-13,FL-LAR-13,False
829,HC-LAR-5,FL-LAR-1,False
829,VC-LAR-1,HC-LAR-1,False
829,VC-LAR-13,VC-LAR-13,True
829,VC-LAR-5,HC-LAR-13,False
830,FL-LAR-1,HC-LAR-5,False
830,FL-LAR-13,HC-LAR-1,False
830,FL-LAR-5,HC-LAR-13,False
830,HC-LAR-1,FL-LAR-1,False
830,HC-LAR-13,VC-LAR-5,False
830,HC-LAR-5,FL-LAR-5,False
830,VC-LAR-1,VC-LAR-13,False
830,VC-LAR-13,VC-LAR-1,False
830,VC-LAR-5,FL-LAR-13,False
831,FL-LAR-1,VC-LAR-1,False
831,FL-LAR-13,HC-LAR-1,False
831,FL-LAR-5,FL-LAR-5,True
831,HC-LAR-1,HC-LAR-5,False
831,HC-LAR-13,VC-LAR-5,False
831,HC-LAR-5,FL-LAR-1,False
831,VC-LAR-1,HC-LAR-13,False
831,VC-LAR-13,FL-LAR-13,False
831,VC-LAR-5,VC-LAR-13,False
832,FL-LAR-1,FL-LAR-13,False
832,FL-LAR-13,VC-LAR-13,False
832,FL-LAR-5,VC-LAR-5,False
832,HC-LAR-1,HC-LAR-5,False
832,HC-LAR-13,HC-LAR-1,False
832,HC-LAR-5,HC-LAR-13,False
832,VC-LAR-1,VC-LAR-1,True
832,VC-LAR-13,FL-LAR-1,False
832,VC-LAR-5,FL-LAR-5,False
833,FL-LAR-1,VC-LAR-13,False
833,FL-LAR-13,HC-LAR-1,False
833,FL-LAR-5,HC-LAR-13,False
833,HC-LAR-1,FL-LAR-13,False
833,HC-LAR-13,VC-LAR-5,False
833,HC-LAR-5,VC-LAR-1,False
833,VC-LAR-1,HC-LAR-5,False
833,VC-LAR-13,FL-LAR-5,False
833,VC-LAR-5,FL-LAR-1,False
834,FL-LAR-1,FL-LAR-13,False
834,FL-LAR-13,VC-LAR-5,False
834,FL-LAR-5,VC-LAR-13,False
834,HC-LAR-1,HC-LAR-1,True
834,HC-LAR-13,HC-LAR-5,False
834,HC-LAR-5,FL-LAR-1,False
834,VC-LAR-1,FL-LAR-5,False
834,VC-LAR-13,VC-LAR-1,False
834,VC-LAR-5,HC-LAR-13,False
835,FL-LAR-1,FL-LAR-5,False
835,FL-LAR-13,FL-LAR-1,False
835,FL-LAR-5,VC-LAR-1,False
835,HC-LAR-1,HC-LAR-5,False
835,HC-LAR-13,FL-LAR-13,False
835,HC-LAR-5,VC-LAR-13,False
835,VC-LAR-1,HC-LAR-13,False
835,VC-LAR-13,VC-LAR-5,False
835,VC-LAR-5,HC-LAR-1,False
836,FL-LAR-1,HC-LAR-5,False
836,FL-LAR-13,HC-LAR-1,False
836,FL-LAR-5,FL-LAR-1,False
836,HC-LAR-1,FL-LAR-13,False
836,HC-LAR-13,FL-LAR-5,False
836,HC-LAR-5,VC-LAR-5,False
836,VC-LAR-1,VC-LAR-13,False
836,VC-LAR-13,VC-LAR-1,False
836,VC-LAR-5,HC-LAR-13,False
837,FL-LAR-1,VC-LAR-1,False
837,FL-LAR-13,HC-LAR-5,False
837,FL-LAR-5,HC-LAR-13,False
837,HC-LAR-1,VC-LAR-5,False
837,HC-LAR-13,HC-LAR-1,False
837,HC-LAR-5,VC-LAR-13,False
837,VC-LAR-1,FL-LAR-13,False
837,VC-LAR-13,FL-LAR-1,False
837,VC-LAR-5,FL-LAR-5,False
838,FL-LAR-1,FL-LAR-5,False
838,FL-LAR-13,HC-LAR-13,False
838,FL-LAR-5,HC-LAR-5,False
838,HC-LAR-1,VC-LAR-1,False
838,HC-LAR-13,VC-LAR-5,False
838,HC-LAR-5,FL-LAR-13,False
838,VC-LAR-1,VC-LAR-13,False
838,VC-LAR-13,FL-LAR-1,False
838,VC-LAR-5,HC-LAR-1,False
839,FL-LAR-1,HC-LAR-1,False
839,FL-LAR-13,VC-LAR-5,False
839,FL-LAR-5,VC-LAR-1,False
839,HC-LAR-1,HC-LAR-5,False
839,HC-LAR-13,HC-LAR-13,True
839,HC-LAR-5,FL-LAR-13,False
839,VC-LAR-1,FL-LAR-5,False
839,VC-LAR-13,VC-LAR-13,True
839,VC-LAR-5,FL-LAR-1,False
840,FL-LAR-1,FL-LAR-1,True
840,FL-LAR-13,VC-LAR-1,False
840,FL-LAR-5,HC-LAR-1,False
840,HC-LAR-1,HC-LAR-5,False
840,HC-LAR-13,FL-LAR-5,False
840,HC-LAR-5,VC-LAR-5,False
840,VC-LAR-1,VC-LAR-13,False
840,VC-LAR-13,HC-LAR-13,False
840,VC-LAR-5,FL-LAR-13,False
841,FL-LAR-1,HC-LAR-13,False
841,FL-LAR-13,HC-LAR-5,False
841,FL-LAR-5,VC-LAR-1,False
841,HC-LAR-1,FL-LAR-5,False
841,HC-LAR-13,HC-LAR-1,False
841,HC-LAR-5,VC-LAR-13,False
841,VC-LAR-1,FL-LAR-1,False
841,VC-LAR-13,VC-LAR-5,False
841,VC-LAR-5,FL-LAR-13,False
842,FL-LAR-1,HC-LAR-5,False
842,FL-LAR-13,VC-LAR-13,False
842,FL-LAR-5,HC-LAR-1,False
842,HC-LAR-1,VC-LAR-1,False
842,HC-LAR-13,FL-LAR-5,False
842,HC-LAR-5,HC-LAR-13,False
842,VC-LAR-1,FL-LAR-1,False
842,VC-LAR-13,VC-LAR-5,False
842,VC-LAR-5,FL-LAR-13,False
843,FL-LAR-1,FL-LAR-13,False
843,FL-LAR-13,HC-LAR-1,False
843,FL-LAR-5,FL-LAR-5,True
843,HC-LAR-1,FL-LAR-1,False
843,HC-LAR-13,VC-LAR-13,False
843,HC-LAR-5,HC-LAR-13,False
843,VC-LAR-1,VC-LAR-1,True
843,VC-LAR-13,VC-LAR-5,False
843,VC-LAR-5,HC-LAR-5,False
844,FL-LAR-1,HC-LAR-1,False
844,FL-LAR-13,HC-LAR-5,False
844,FL-LAR-5,FL-LAR-5,True
844,HC-LAR-1,VC-LAR-13,False
844,HC-LAR-13,FL-LAR-1,False
844,HC-LAR-5,FL-LAR-13,False
844,VC-LAR-1,VC-LAR-1,True
844,VC-LAR-13,HC-LAR-13,False
844,VC-LAR-5,VC-LAR-5,True
845,FL-LAR-1,HC-LAR-1,False
845,FL-LAR-13,VC-LAR-5,False
845,FL-LAR-5,FL-LAR-13,False
845,HC-LAR-1,HC-LAR-13,False
845,HC-LAR-13,HC-LAR-5,False
845,HC-LAR-5,FL-LAR-1,False
845,VC-LAR-1,VC-LAR-13,False
845,VC-LAR-13,FL-LAR-5,False
845,VC-LAR-5,VC-LAR-1,False
846,FL-LAR-1,FL-LAR-1,True
846,FL-LAR-13,VC-LAR-5,False
846,FL-LAR-5,HC-LAR-13,False
846,HC-LAR-1,FL-LAR-5,False
846,HC-LAR-13,HC-LAR-1,False
846,HC-LAR-5,VC-LAR-1,False
846,VC-LAR-1,HC-LAR-5,False
846,VC-LAR-13,VC-LAR-13,True
846,VC-LAR-5,FL-LAR-13,False
847,FL-LAR-1,VC-LAR-1,False
847,FL-LAR-13,HC-LAR-13,False
847,FL-LAR-5,VC-LAR-13,False
847,HC-LAR-1,HC-LAR-5,False
847,HC-LAR-13,FL-LAR-5,False
847,HC-LAR-5,HC-LAR-1,False
847,VC-LAR-1,VC-LAR-5,False
847,VC-LAR-13,FL-LAR-13,False
847,VC-LAR-5,FL-LAR-1,False
848,FL-LAR-1,VC-LAR-13,False
848,FL-LAR-13,FL-LAR-13,True
848,FL-LAR-5,HC-LAR-1,False
848,HC-LAR-1,HC-LAR-5,False
848,HC-LAR-13,VC-LAR-1,False
848,HC-LAR-5,VC-LAR-5,False
848,VC-LAR-1,FL-LAR-5,False
848,VC-LAR-13,FL-LAR-1,False
848,VC-LAR-5,HC-LAR-13,False
849,FL-LAR-1,FL-LAR-5,False
849,FL-LAR-13,HC-LAR-13,False
849,FL-LAR-5,VC-LAR-1,False
849,HC-LAR-1,VC-LAR-13,False
849,HC-LAR-13,HC-LAR-5,False
849,HC-LAR-5,VC-LAR-5,False
849,VC-LAR-1,FL-LAR-13,False
849,VC-LAR-13,HC-LAR-1,False
849,VC-LAR-5,FL-LAR-1,False
850,FL-LAR-1,HC-LAR-13,False
850,FL-LAR-13,FL-LAR-5,False
850,FL-LAR-5,VC-LAR-13,False
850,HC-LAR-1,FL-LAR-1,False
850,HC-LAR-13,FL-LAR-13,False
850,HC-LAR-5,VC-LAR-5,False
850,VC-LAR-1,VC-LAR-1,True
850,VC-LAR-13,HC-LAR-5,False
850,VC-LAR-5,HC-LAR-1,False
851,FL-LAR-1,HC-LAR-5,False
851,FL-LAR-13,VC-LAR-5,False
851,FL-LAR-5,HC-LAR-1,False
851,HC-LAR-1,FL-LAR-13,False
851,HC-LAR-13,HC-LAR-13,True
851,HC-LAR-5,VC-LAR-1,False
851,VC-LAR-1,VC-LAR-13,False
851,VC-LAR-13,FL-LAR-1,False
851,VC-LAR-5,FL-LAR-5,False
852,FL-LAR-1,HC-LAR-13,False
852,FL-LAR-13,VC-LAR-5,False
852,FL-LAR-5,FL-LAR-5,True
852,HC-LAR-1,HC-LAR-5,False
852,HC-LAR-13,VC-LAR-1,False
852,HC-LAR-5,HC-LAR-1,False
852,VC-LAR-1,FL-LAR-13,False
852,VC-LAR-13,VC-LAR-13,True
852,VC-LAR-5,FL-LAR-1,False
853,FL-LAR-1,FL-LAR-5,False
853,FL-LAR-13,HC-LAR-5,False
853,FL-LAR-5,FL-LAR-1,False
853,HC-LAR-1,VC-LAR-13,False
853,HC-LAR-13,HC-LAR-1,False
853,HC-LAR-5,VC-LAR-1,False
853,VC-LAR-1,HC-LAR-13,False
853,VC-LAR-13,VC-LAR-5,False
853,VC-LAR-5,FL-LAR-13,False
854,FL-LAR-1,FL-LAR-5,False
854,FL-LAR-13,VC-LAR-5,False
854,FL-LAR-5,FL-LAR-13,False
854,HC-LAR-1,HC-LAR-5,False
854,HC-LAR-13,FL-LAR-1,False
854,HC-LAR-5,VC-LAR-13,False
854,VC-LAR-1,HC-LAR-1,False
854,VC-LAR-13,VC-LAR-1,False
854,VC-LAR-5,HC-LAR-13,False
855,FL-LAR-1,FL-LAR-13,False
855,FL-LAR-13,FL-LAR-1,False
855,FL-LAR-5,VC-LAR-13,False
855,HC-LAR-1,VC-LAR-1,False
855,HC-LAR-13,VC-LAR-5,False
855,HC-LAR-5,HC-LAR-5,True
855,VC-LAR-1,HC-LAR-13,False
855,VC-LAR-13,FL-LAR-5,False
855,VC-LAR-5,HC-LAR-1,False
856,FL-LAR-1,FL-LAR-13,False
856,FL-LAR-13,HC-LAR-5,False
856,FL-LAR-5,FL-LAR-1,False
856,HC-LAR-1,HC-LAR-13,False
856,HC-LAR-13,VC-LAR-1,False
856,HC-LAR-5,FL-LAR-5,False
856,VC-LAR-1,VC-LAR-5,False
856,VC-LAR-13,VC-LAR-13,True
856,VC-LAR-5,HC-LAR-1,False
857,FL-LAR-1,HC-LAR-13,False
857,FL-LAR-13,FL-LAR-13,True
857,FL-LAR-5,VC-LAR-5,False
857,HC-LAR-1,HC-LAR-5,False
857,HC-LAR-13,HC-LAR-1,False
857,HC-LAR-5,FL-LAR-1,False
857,VC-LAR-1,FL-LAR-5,False
857,VC-LAR-13,VC-LAR-1,False
857,VC-LAR-5,VC-LAR-13,False
858,FL-LAR-1,FL-LAR-5,False
858,FL-LAR-13,VC-LAR-1,False
858,FL-LAR-5,VC-LAR-5,False
858,HC-LAR-1,HC-LAR-13,False
858,HC-LAR-13,VC-LAR-13,False
858,HC-LAR-5,FL-LAR-1,False
858,VC-LAR-1,FL-LAR-13,False
858,VC-LAR-13,HC-LAR-5,False
858,VC-LAR-5,HC-LAR-1,False
859,FL-LAR-1,VC-LAR-1,False
859,FL-LAR-13,HC-LAR-5,False
859,FL-LAR-5,FL-LAR-1,False
859,HC-LAR-1,VC-LAR-13,False
859,HC-LAR-13,HC-LAR-13,True
859,HC-LAR-5,FL-LAR-5,False
859,VC-LAR-1,HC-LAR-1,False
859,VC-LAR-13,FL-LAR-13,False
859,VC-LAR-5,VC-LAR-5,True
860,FL-LAR-1,HC-LAR-5,False
860,FL-LAR-13,HC-LAR-13,False
860,FL-LAR-5,HC-LAR-1,False
860,HC-LAR-1,FL-LAR-5,False
860,HC-LAR-13,VC-LAR-5,False
860,HC-LAR-5,VC-LAR-13,False
860,VC-LAR-1,VC-LAR-1,True
860,VC-LAR-13,FL-LAR-13,False
860,VC-LAR-5,FL-LAR-1,False
861,FL-LAR-1,VC-LAR-5,False
861,FL-LAR-13,HC-LAR-1,False
861,FL-LAR-5,HC-LAR-13,False
861,HC-LAR-1,VC-LAR-1,False
861,HC-LAR-13,FL-LAR-1,False
861,HC-LAR-5,FL-LAR-13,False
861,VC-LAR-1,VC-LAR-13,False
861,VC-LAR-13,FL-LAR-5,False
